year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,9,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",105,13,5.18,0,3,0,4.82,2,1,485,180,0,117,0,188
2019,9,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",75,10,4.84,1,2.96,0,1.2,0,0,570,375,61,95,0,39
2019,9,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",214,41,5.34,0.26,28.64,0,6.76,3,0,5938,320,25,4425,0,1168
2019,9,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",265,28,10.97,1.43,6.44,0,9.16,7,0,2510,958,534,329,0,689
2019,9,9E,Endeavor Air Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",85,4,2.64,0,1,0,0.36,1,0,126,84,0,30,0,12
2019,9,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",199,20,6.1,0,9.82,0,4.07,0,0,1647,253,0,815,0,579
2019,9,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",288,30,9.74,0.19,5.86,0,14.21,2,0,1951,604,26,338,0,983
2019,9,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",199,43,6.67,0,16.48,0,19.86,2,0,3581,1180,0,711,0,1690
2019,9,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",622,58,20.84,0.83,15.63,0,20.71,3,1,3774,1540,25,669,0,1540
2019,9,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",153,21,6.8,0,2.9,0,11.31,1,0,1527,395,0,441,0,691
2019,9,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",56,4,0.56,0,1,0,2.44,0,0,157,21,0,57,0,79
2019,9,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",152,25,8.26,0.19,9.89,0,6.66,0,0,1520,576,16,349,0,579
2019,9,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",50,8,4.08,0.54,2.9,0,0.48,0,0,352,205,29,94,0,24
2019,9,9E,Endeavor Air Inc.,RSW,"Fort Myers, FL: Southwest Florida International",54,9,2.41,0,4.52,0,2.08,1,1,363,92,0,183,0,88
2019,9,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",96,6,2.08,0,1.53,0,2.39,3,0,306,87,0,116,0,103
2019,9,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",39,4,1.04,0,2.36,0,0.59,0,0,158,49,0,80,0,29
2019,9,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",115,12,5.52,1.4,0.83,0,4.25,0,0,773,409,38,60,0,266
2019,9,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",110,5,1.36,0,2.27,0,1.37,0,0,214,53,0,97,0,64
2019,9,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",140,21,3.18,0,8.01,0,9.8,0,0,1059,145,0,323,0,591
2019,9,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",142,12,2.21,0.01,4.16,0,5.62,1,0,755,174,1,163,0,417
2019,9,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",134,17,10.44,0.7,2.58,0,3.27,0,0,1429,1065,31,92,0,241
2019,9,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",80,5,1.15,0,0.05,0,3.8,0,0,368,28,0,1,0,339
2019,9,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",68,8,4.76,0,0.29,0,2.96,0,0,300,233,0,6,0,61
2019,9,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",65,4,2.78,0,0.25,0,0.97,0,0,173,98,0,5,0,70
2019,9,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",342,36,14.2,1.32,9.48,0,10.99,1,0,2188,541,31,892,0,724
2019,9,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",198,12,5.64,0,3.09,0,3.27,0,0,500,187,0,121,0,192
2019,9,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",262,50,21.26,0.94,12.73,0,15.08,1,1,2291,1081,112,323,0,775
2019,9,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",78,6,3.36,0.84,0.37,0,1.43,0,0,353,202,70,17,0,64
2019,9,AA,American Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",30,9,1.48,0.02,1.64,0,5.86,0,0,600,69,2,38,0,491
2019,9,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30,6,1.52,0,1.05,0,3.43,0,0,577,126,0,77,0,374
2019,9,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1133,173,69.09,1.43,37.71,0,64.77,13,4,11167,4113,173,1713,0,5168
2019,9,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",943,138,49.04,3.93,24.46,1,59.57,8,0,7451,2437,293,835,24,3862
2019,9,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",443,63,28.43,0.33,14.38,0,19.86,1,1,3297,1499,33,592,0,1173
2019,9,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",27,3,1.04,0,0.36,0,1.61,0,0,240,118,0,10,0,112
2019,9,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",596,69,30.16,1.63,9,0,28.21,3,1,3059,1372,125,299,0,1263
2019,9,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",59,8,4.17,0.68,1.86,0,1.28,0,0,303,85,43,56,0,119
2019,9,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2064,332,102.43,7.75,102.18,0,119.64,20,0,21068,6550,620,5532,0,8366
2019,9,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",95,14,6.11,0.24,2.1,0,5.54,0,0,868,209,16,101,0,542
2019,9,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",58,13,5.28,0,5.72,0,2,0,0,504,203,0,248,0,53
2019,9,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",491,80,34.34,1.68,18.14,0.54,25.31,6,0,4028,1562,147,523,14,1782
2019,9,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",60,10,3.23,0,4.36,0,2.41,0,1,544,125,0,201,0,218
2019,9,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",60,17,5.84,0,2.16,0,9,0,0,950,298,0,69,0,583
2019,9,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",151,13,7.16,0.14,1.05,0,4.65,14,0,560,336,5,28,0,191
2019,9,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",283,39,18.32,0,9.82,0,10.86,2,0,1928,775,0,419,0,734
2019,9,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8455,850,281.64,9.57,203.02,1.08,354.7,124,3,54942,23121,873,7542,120,23286
2019,9,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",260,43,24.69,0,6.51,0,11.8,1,1,2266,1208,0,232,0,826
2019,9,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",142,27,13.81,0,5.38,0,7.81,1,0,1295,625,0,161,0,509
2019,9,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",79,21,10.66,0,0.91,0,9.42,0,0,1401,759,0,33,0,609
2019,9,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2268,260,89.18,6.09,57.44,0.28,107.02,44,0,17757,6113,1048,2401,14,8181
2019,9,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",842,154,47.71,4.23,56.95,1.37,43.74,3,1,8050,2468,214,2485,82,2801
2019,9,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13017,1772,511.76,47.46,558.91,2.37,651.5,131,14,124997,46161,4016,27519,76,47225
2019,9,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",130,33,12.83,0.19,7.67,0,12.31,0,0,2041,842,4,213,0,982
2019,9,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",382,48,14.82,0,18.23,0.72,14.23,1,0,2865,1149,0,614,23,1079
2019,9,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",33,3,1.44,0,0,0,1.56,0,0,265,138,0,0,0,127
2019,9,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",145,12,3.07,0,2.42,0,6.51,0,0,788,217,0,51,0,520
2019,9,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",673,162,43.46,2.74,81.8,0,34,7,1,9231,2380,103,4477,0,2271
2019,9,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",102,14,6.55,0,3.27,0,4.17,0,0,579,248,0,77,0,254
2019,9,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",432,58,23.33,2.64,12.14,0,19.89,21,0,2925,1241,104,457,0,1123
2019,9,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",83,14,3.91,0,1.56,0.03,8.5,1,0,1474,314,0,110,9,1041
2019,9,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",57,21,7.41,0,5.25,0,8.34,0,0,1241,454,0,149,0,638
2019,9,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",60,11,4.14,0,0.58,0,6.28,0,0,783,228,0,11,0,544
2019,9,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",61,9,4.93,0,3.14,0,0.94,0,0,595,388,0,114,0,93
2019,9,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",235,36,18.8,0,11.67,0,5.52,0,0,2563,1359,0,431,0,773
2019,9,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",168,19,6.61,0,3.27,0,9.12,0,0,943,306,0,96,0,541
2019,9,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",644,142,48.5,2.08,60.55,0,30.88,37,1,7721,3110,139,2079,0,2393
2019,9,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",88,28,12.34,0,4.42,0,11.24,1,0,1624,631,0,177,0,816
2019,9,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",117,12,3.89,1.79,3.5,0,2.82,10,0,672,157,126,83,0,306
2019,9,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",355,49,20.34,1,8.77,0.03,18.85,0,0,3962,1334,46,250,2,2330
2019,9,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",122,34,11.24,0,8.58,0,14.19,1,1,2519,796,0,394,0,1329
2019,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",368,52,24.7,0.58,9.66,0,17.06,22,0,4090,1921,20,335,0,1814
2019,9,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1253,194,80.43,1.86,58.03,0,53.68,8,5,15099,7329,113,3789,0,3868
2019,9,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",52,7,2.32,0,3.73,0,0.95,0,0,1058,735,0,90,0,233
2019,9,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1143,236,95.09,4.66,65.5,1.35,69.4,4,1,15004,6645,318,2305,94,5642
2019,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3279,446,176.89,10.99,112.75,2.8,142.57,27,4,37936,18139,919,3992,181,14705
2019,9,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",33,6,3.87,0,0,0,2.13,1,0,262,148,0,0,0,114
2019,9,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",2173,506,114.45,6.62,280.33,0.98,103.61,34,8,25462,5554,552,11972,51,7333
2019,9,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",74,12,6.41,0,2.62,0,2.96,0,0,558,274,0,74,0,210
2019,9,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",57,12,5.17,0,0.32,0,6.51,0,1,978,482,0,14,0,482
2019,9,AA,American Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",83,18,7.37,0,0,0,10.63,4,0,961,237,0,0,0,724
2019,9,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",467,70,24.62,0.65,12.26,0,32.46,3,1,4128,1506,49,497,0,2076
2019,9,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1371,151,73.09,0.24,31.91,0.67,45.1,105,0,8479,3855,25,1023,16,3560
2019,9,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",50,4,0.29,0.97,1.76,0,0.97,0,0,204,6,113,40,0,45
2019,9,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",406,54,18.42,2.03,12.48,0,21.07,3,0,2663,692,127,421,0,1423
2019,9,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",87,8,2.81,0,1,0,4.19,0,0,612,157,0,15,0,440
2019,9,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3864,495,188.19,6.89,153.37,3.2,143.34,71,2,32240,14239,762,5362,129,11748
2019,9,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",167,30,12.38,1.05,2.15,0,14.41,1,0,1709,655,91,56,0,907
2019,9,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",27,5,1.5,0,1.46,0,2.05,0,0,701,491,0,44,0,166
2019,9,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",583,117,39.77,1.43,33.39,1.08,41.34,6,4,5842,1942,49,1232,44,2575
2019,9,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",553,98,35.2,2.6,16.76,2,41.44,1,3,4799,1708,156,466,41,2428
2019,9,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",60,6,1.01,0,2.14,0,2.85,3,0,291,31,0,53,0,207
2019,9,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",133,13,6.06,0,2.5,0,4.44,0,0,921,226,0,81,0,614
2019,9,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",196,39,15.53,0,7.31,0,16.16,0,0,2448,845,0,349,0,1254
2019,9,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",160,35,12.78,0,5.7,0,16.52,0,1,2575,1013,0,191,0,1371
2019,9,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",257,33,13.56,0.84,10.34,0,8.26,0,0,1696,753,163,326,0,454
2019,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5561,1307,233.83,33.72,660.28,1.28,377.89,151,10,96314,21991,3439,41920,44,28920
2019,9,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",176,22,12.73,0,2.87,0,6.4,9,0,1290,722,0,113,0,455
2019,9,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",359,49,20.31,0.45,11.87,0,16.38,28,0,2897,1251,47,334,0,1265
2019,9,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",276,49,15.88,2.48,21.79,0,8.85,1,0,2664,614,427,843,0,780
2019,9,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3806,543,154.87,5.09,195.14,2.44,185.45,63,2,41890,17186,598,7979,53,16074
2019,9,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4325,607,216.41,17.13,175.62,1.13,196.71,40,17,45377,20011,1296,7463,53,16554
2019,9,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",629,101,40.17,2.23,16.19,0,42.42,5,1,6198,2420,186,724,0,2868
2019,9,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",60,5,3.28,0,0,0,1.72,0,0,209,130,0,0,0,79
2019,9,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",50,6,1.84,0.04,1.86,0,2.26,0,0,185,53,2,48,0,82
2019,9,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",208,34,15.69,1,7.9,0,9.41,1,0,1929,1021,21,297,0,590
2019,9,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",91,13,3.63,0.29,4.18,0,4.9,0,0,650,190,20,132,0,308
2019,9,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",999,154,48.25,3.34,35.61,0,66.8,10,0,8062,2160,197,1170,0,4535
2019,9,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",230,36,18.93,0.08,6.5,0,10.5,0,0,1777,863,4,191,0,719
2019,9,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",232,45,14.96,0,14.65,0,15.39,3,0,2377,817,0,533,0,1027
2019,9,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",347,42,17.75,0.79,11.3,0,12.17,0,0,2050,848,74,254,0,874
2019,9,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",731,126,44.72,2.89,41.04,0.2,37.15,2,1,6465,2392,293,1459,7,2314
2019,9,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",660,93,35.79,0.87,11.49,0,44.84,3,2,5620,1976,53,489,0,3102
2019,9,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",124,14,5.96,0,2.27,0,5.77,8,0,742,255,0,51,0,436
2019,9,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",30,2,0.65,0,1.35,0,0,0,0,55,11,0,44,0,0
2019,9,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",62,10,7.13,0,1,0,1.87,2,0,648,455,0,22,0,171
2019,9,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",616,115,32.65,4.84,35.77,0,41.73,1,4,5795,1559,291,1355,0,2590
2019,9,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1134,468,58.76,4.02,289.19,0.18,115.85,39,4,50470,3481,356,32172,37,14424
2019,9,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",300,52,16.71,0.06,13.77,0,21.46,1,0,2525,792,10,535,0,1188
2019,9,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",262,38,17.25,1,11.39,0,8.36,1,0,1992,712,47,252,0,981
2019,9,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",321,54,23.44,0,15.79,0.81,13.97,1,0,3348,1291,0,525,29,1503
2019,9,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",335,44,25.69,1.16,10.73,0,6.42,0,1,2344,1065,254,449,0,576
2019,9,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",515,73,24.78,2.12,23.87,0,22.23,5,0,2972,813,91,837,0,1231
2019,9,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",59,2,1.08,0,0,0,0.92,0,1,112,44,0,0,0,68
2019,9,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",656,110,49.8,1.29,22.78,0.27,35.87,5,0,5971,2682,115,799,8,2367
2019,9,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",40,4,3.25,0,0,0,0.75,0,0,262,213,0,0,0,49
2019,9,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",30,5,3.93,0,0.45,0,0.62,0,0,132,105,0,14,0,13
2019,9,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",87,13,4.98,0,0.78,0,7.23,0,0,762,230,0,22,0,510
2019,9,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",937,130,49.95,2.45,26.27,0.92,50.4,4,6,8005,3450,103,981,35,3436
2019,9,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",234,44,17.53,1,6.57,0,18.9,0,1,2634,1058,86,231,0,1259
2019,9,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",272,46,18.11,0,10.85,0,17.05,2,0,2049,847,0,298,0,904
2019,9,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",88,20,8.27,0,2.29,0,9.44,1,0,1153,389,0,43,0,721
2019,9,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",106,25,7.84,0,3.15,0,14.01,0,0,1642,403,0,72,0,1167
2019,9,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",60,23,6.14,0,8.52,0,8.34,0,0,779,185,0,241,0,353
2019,9,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",52,4,0.09,0,0.96,0,2.95,2,0,76,2,0,19,0,55
2019,9,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1264,184,48.18,3.68,70.11,8.26,53.78,5,3,7212,1838,190,2123,190,2871
2019,9,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56,10,2.25,1.91,4.38,0,1.47,0,0,274,60,107,82,0,25
2019,9,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",204,30,13.06,0,8.4,0,8.54,0,0,952,389,0,186,0,377
2019,9,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",69,4,1.95,0,1.22,0,0.83,0,0,164,98,0,28,0,38
2019,9,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",90,22,11.72,0,5.58,0,4.7,0,1,1047,713,0,180,0,154
2019,9,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",81,18,3.46,0,6.12,0,8.43,1,0,538,74,0,161,0,303
2019,9,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",266,42,14.74,1.5,15.42,0,10.34,0,0,2158,1110,76,535,0,437
2019,9,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",60,5,1.03,0.7,1.27,0,2,1,1,152,29,19,47,0,57
2019,9,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",173,19,6.24,0,4.62,0,8.14,0,0,573,239,0,114,0,220
2019,9,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",147,24,5.16,1.36,9.5,0,7.97,0,0,1198,230,146,380,0,442
2019,9,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,15,2.76,0,4.78,0,7.46,0,0,785,258,0,112,0,415
2019,9,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",26,4,0.84,0,3.16,0,0,2,0,136,43,0,93,0,0
2019,9,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",30,11,3.9,0,4.2,0,2.9,0,0,412,146,0,174,0,92
2019,9,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",149,13,3.36,0,7.64,0,2,0,0,459,124,0,219,0,116
2019,9,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",174,38,7.69,0,23.13,1,6.18,1,0,1558,387,0,685,32,454
2019,9,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",116,12,2.28,0,4.5,0,5.22,1,0,409,100,0,161,0,148
2019,9,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",30,4,1,0,3,0,0,0,0,126,43,0,83,0,0
2019,9,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",322,62,10.91,0,35.95,0,15.14,0,0,3371,643,0,1994,0,734
2019,9,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",312,24,7.94,2,6.96,0,7.1,4,0,939,308,142,184,0,305
2019,9,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",59,11,1.84,0,9.16,0,0,2,0,279,38,0,241,0,0
2019,9,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",174,42,8.95,1.82,11.61,0,19.62,3,0,1528,358,163,322,0,685
2019,9,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",270,27,7.39,0,15.47,0,4.14,1,0,1224,642,0,413,0,169
2019,9,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",171,29,8.35,0.78,10.32,0,9.55,0,0,1168,336,29,351,0,452
2019,9,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",56,11,2.45,0,6.55,0,2,2,0,297,63,0,160,0,74
2019,9,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",30,10,4.75,0,4.44,0,0.81,0,0,395,225,0,151,0,19
2019,9,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",410,94,18.08,0.18,56.2,0,19.54,1,0,4497,1334,6,2292,0,865
2019,9,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",364,57,19.24,1.75,15.86,3.24,16.91,4,1,2439,1120,108,457,70,684
2019,9,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",114,12,6.33,0,2.67,0,3,0,0,500,357,0,62,0,81
2019,9,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",196,21,9.34,0.96,6.45,0,4.24,0,2,712,318,27,170,0,197
2019,9,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",602,132,33.03,1.12,58.99,0.78,38.08,1,0,5336,1972,103,1662,14,1585
2019,9,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1663,246,62.23,3.01,91.77,3.83,85.16,16,2,12578,3550,365,2756,449,5458
2019,9,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",96,14,9.11,0,2.93,0,1.96,0,0,1112,910,0,77,0,125
2019,9,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",59,13,4.22,0,6.16,0,2.62,0,0,343,109,0,168,0,66
2019,9,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",141,16,4.35,1.88,6.01,0,3.76,5,1,653,97,84,188,0,284
